genre,filename,duration,spectral_centroid_mean,spectral_rolloff_mean,tempo,mfcc1,mfcc2,mfcc3,loudness_mean
Jazz,TRAGAAF128F9338911.h5,291.13424,4.20452944491406,0.3590295153564384,93.331,39.25533643279797,-31.54592476754015,-2.172054945054945,-15.372995773457312
Rap,TRAGACV128F1474DEC.h5,216.89424,7.5023841172460815,0.3705837593728698,160.158,46.41026380368098,38.60304601226994,-9.782147239263804,-8.987144171779141
Reggae,TRAGADP128EF341C7F.h5,230.53016,10.913746925566342,0.399146359223301,97.004,40.52743203883495,59.169772815533975,10.927569902912625,-15.259768932038837
Pop_Rock,TRAGAGQ128E0781352.h5,217.96526,6.042684441656211,0.4929831660393141,107.657,43.87888582183187,14.912338770388958,29.225519447929734,-12.810922208281054
Rock,TRAGALB128EF3676EC.h5,261.14567,-6.7186483375959085,0.317401747655584,105.324,37.44905115089514,-40.03956777493606,-21.5658810741688,-18.739561381074168
Rap,TRAGALM128F4236C86.h5,200.38485,11.29006452859351,0.3673870427614631,85.012,46.77238330757342,4.839258114374035,22.573401854714064,-7.870982998454405
Pop,TRAGAPY128F92F5DDE.h5,281.33832,9.361437389184395,0.3541870567375886,127.844,47.31682313829788,89.01149335106382,8.31832579787234,-10.019246010638298
Blues_Rock,TRAGARS128F427216A.h5,208.48281,5.3690107557052,0.3888179947624392,117.947,44.57384624017957,1.7411492704826044,21.784204264870933,-11.281048260381594
Pop_Rock,TRAGAVB128F932585E.h5,365.16526,12.989113620981389,0.3290730118443316,111.315,44.21576852791879,69.87161624365483,55.69340609137056,-12.567386802030455
Country,TRAGAVF128F424829B.h5,151.37914,1.1925382653061225,0.3385705782312925,112.88,41.28084897959184,-17.596348979591834,3.767983673469388,-15.020048979591836
International,TRAGAVU128F427E6E0.h5,350.56281,7.240411719317356,0.3303046477850399,166.989,37.36283551198257,37.55286274509805,-42.30988616557734,-14.98450217864924
Rock,TRAGBBI128F4261828.h5,469.60281,-0.4589161990273102,0.4133438552188552,100.171,42.38101290684624,-10.330015151515152,15.171203703703704,-13.515703142536475
Pop_Rock,TRAGBHV128F4295074.h5,128.49587,10.91023796886058,0.4060442321302194,185.409,49.787520169851376,35.5608110403397,42.15467303609342,-6.639628450106158
World_Pop,TRAGBND128F92FC400.h5,340.50567,-4.263986509073543,0.3294142788920726,96.311,38.819756446991406,-24.743430515759314,-33.39873925501433,-16.603444842406876
Rock_Metal,TRAGBOR128F92E1064.h5,508.96934,8.023055403348554,0.4630673515981735,162.733,52.26794977168949,49.82657077625571,45.68722283105023,-5.6769707762557085
Jazz,TRAGCDN128F932855A.h5,292.5971,4.882279854834292,0.5190706655710764,71.608,34.398045193097786,75.34277485620377,-44.3994396055875,-21.27373212818406
Pop_Rock,TRAGCED128F9355912.h5,188.29016,9.442738115212526,0.3374391778523489,131.968,49.97802516778523,13.353610738255036,45.57870637583893,-7.4307114093959745
Pop_Rock,TRAGCSY128F14546B1.h5,169.66485,11.735170693277311,0.303938550420168,148.458,52.12977731092437,95.4373151260504,15.55953991596639,-5.39690756302521
Country,TRAGCTZ128F4290974.h5,210.46812,2.5857860836859423,0.2937314292430653,114.382,37.96869957686882,17.510935119887165,6.632520451339916,-17.955897038081805
Pop_Rock,TRAGCXQ128F426BDD9.h5,212.84526,9.696803713151928,0.5290327380952381,127.962,53.220532312925165,32.74117517006803,43.38939455782313,-4.50612074829932
Latin,TRAGDDC128E0788279.h5,144.90077,7.30335619212963,0.3143216145833334,164.192,42.35620659722222,37.93448958333334,-7.319753472222223,-12.932883680555555
Pop_Rock,TRAGDEA128F4279040.h5,220.99546,-4.664643492509363,0.2698767556179775,100.855,40.490505617977526,-33.12619241573034,-8.482751404494381,-16.426835674157303
Pop_Rock,TRAGDFG128F42934A0.h5,219.74159,6.954422345679012,0.3557135802469136,139.778,50.21009481481481,36.63047111111111,13.528570370370373,-6.731794074074073
Rock_Metal,TRAGDLM128F4233397.h5,380.682,-0.3747173444239061,0.2962867375231053,110.255,41.83472735674677,-46.89824121996303,10.3897449168207,-14.897158964879852
Pop_Rock,TRAGDPH128F9344020.h5,145.55383,8.908339846743296,0.4748934865900384,201.123,50.83880459770115,36.24339540229885,39.21005747126437,-6.5538827586206905
Rock,TRAGDPS128F145F8EE.h5,289.59302,5.63431497584541,0.3142364734299516,152.0,45.912534782608695,35.699055072463764,15.44951449275362,-11.02481884057971
Rap,TRAGDWI128F92D84B0.h5,263.3922,5.349289590254706,0.4724566722037652,172.485,44.20904900332226,45.608068106312295,-37.85755149501661,-10.1283280730897
Electronic,TRAGEHE128F423E5A1.h5,933.642,12.58318165497662,0.3745010646292585,95.315,42.49740255511022,81.30183316633267,5.425971693386772,-13.541411072144289
Pop_Rock,TRAGEQI128F429154D.h5,419.68281,-4.401166413630229,0.3739813596491227,91.498,48.0026032388664,-23.472912955465585,-9.059474696356274,-8.786691295546559
Latin,TRAGETA128F4272C38.h5,88.58077,7.71666544117647,0.4560813725490196,203.994,52.27222058823529,4.854352941176471,50.26569117647058,-4.553717647058823
Electronic,TRAGEVR128F4276B92.h5,192.20853,16.54185399759543,0.4200460625187857,120.938,45.5887664562669,93.79047790802524,-6.878738503155997,-9.537259693417491
Rock,TRAGEVS128F145FEAD.h5,179.04281,8.188122373447946,0.3676258357211079,166.036,38.88691833810888,-1.4459828080229231,2.416464183381085,-16.765270773638967
Country,TRAGEXH12903CB4C10.h5,152.45016,4.956524520255863,0.2799092039800995,95.981,40.64622174840085,-95.50751599147122,84.6632579957356,-15.535692963752664
Electronic,TRAGFDW128F14682F5.h5,383.16363,9.62694591148404,0.4321456071076012,121.896,34.07237907206318,104.5405409674235,-56.6661391905232,-20.10810414610069
Rock_Metal,TRAGFIS128F14947B0.h5,252.08118,5.832876844618056,0.3304188368055555,125.022,43.87543229166666,36.30572135416666,19.77088020833333,-13.17169140625
World_Folk,TRAGFOI128F428E060.h5,244.74077,11.338812735042737,0.4046668376068376,84.826,41.7930358974359,25.13143487179487,28.9588841025641,-14.793913846153846
Pop_Rock,TRAGFPP128E078F34C.h5,296.85506,3.158391316073355,0.2980371269327579,145.271,45.81632146709816,24.303023732470333,-5.888345199568501,-10.462294498381878
Rap,TRAGFQG128F42418D5.h5,200.98567,8.144322010329757,0.4250174811283274,90.158,45.2609451728248,12.916544696066746,17.71252085816448,-11.203112038140643
Rock,TRAGFSV12903CE532D.h5,246.36036,6.4846976381461685,0.3697516711229946,130.786,49.55355213903744,-0.4575828877005345,46.97327540106952,-7.551274064171123
Rap,TRAGFUR128E078B8B3.h5,211.59138,15.79503483386924,0.3302676848874598,100.783,43.42335048231511,51.84113719185424,17.58873633440514,-10.698327974276529
Rock,TRAGFVT128F92ECB5D.h5,289.2273,6.191541924186239,0.346844355170993,162.069,48.5900889987639,29.917923362175525,36.64866254635352,-8.985615574783685
Country,TRAGGHA128F4262D55.h5,204.85179,9.79604073033708,0.3154840823970037,133.428,43.26669382022472,-11.901186797752809,34.967900280898874,-13.079470505617977
Electronic,TRAGGUB128F424FDB4.h5,505.67791,1.9927394537267449,0.436132924517123,125.012,43.094895485247065,14.63839281905439,-58.12089370778529,-10.195669036615714
Rock_Metal,TRAGGVS128F4250CE8.h5,515.36934,8.001417844144724,0.447827071290944,129.088,51.88248490687219,62.92656133590238,48.94093513166345,-5.885908798972383
Rock,TRAGHBP128E0793AF7.h5,313.70404,3.551671568627451,0.3290040239976587,85.207,35.12963652326602,8.854330992098332,-8.202230026338894,-19.87600614574188
Electronic,TRAGHID128F93156AF.h5,254.45832,-4.210772924710425,0.3927828185328185,142.351,44.82912837837838,2.620677606177606,-51.64698069498069,-11.201083011583012
Rock_Folk,TRAGHJX128F426F76F.h5,278.96118,5.746602946696696,0.3310849286786786,80.7,47.94245720720721,0.0905709459459455,20.433085585585587,-8.363811936936937
Electronic,TRAGHTH128F92F676E.h5,314.48771,-5.484646534974093,0.3259297819516408,216.023,38.2878335492228,-66.92493393782384,-3.9607551813471513,-16.657940414507774
New Age,TRAGIGX12903CF3AD4.h5,273.34485,1.7166045564795565,0.3063828828828829,112.998,45.91103534303534,20.035573804573808,-0.4297567567567562,-10.940843035343036
RnB_Blues,TRAGIJM12903D11E62.h5,163.83955,13.532462492949804,0.33918880428652,154.631,42.89043485617598,2.817226734348562,74.93931810490693,-12.43370219966159
Pop_Rock,TRAGIKK128F42424EF.h5,255.50322,3.327742934572202,0.4232943283004258,176.16,44.4638931475029,5.220679442508712,11.905675958188151,-12.217594657375145
Blues,TRAGJFW12903C9D027.h5,131.81342,5.256924724842768,0.3652102987421384,93.417,46.15177830188679,18.929773584905657,23.14791981132076,-9.970311320754718
Pop_Rock,TRAGJPA128F92F9665.h5,316.96934,-1.362619066249348,0.3543768257694314,187.844,45.918893583724575,-37.61877230046949,9.115064162754305,-11.314665884194053
Country,TRAGJQL128E078E840.h5,278.54322,-0.6811545209176788,0.2656627305443095,82.789,40.37107827260459,-27.845406207827264,15.47602968960864,-16.331394062078274
RnB,TRAGJQZ128F9302ADA.h5,266.89261,11.233793933506046,0.2919178540587219,126.983,48.55619170984456,45.902158031088085,20.89319559585492,-8.40946243523316
International,TRAGJXQ128F148E23D.h5,168.04526,10.953711671612265,0.2821228981206726,144.649,47.36153412462908,46.58387388724035,34.07511721068249,-10.171646884272995
Pop_Rock,TRAGJYM128F934B753.h5,117.08036,8.873884171907756,0.4599412997903563,189.987,54.99444025157233,58.4428427672956,35.766163522012576,-2.709474842767296
Latin,TRAGKAC128F4225537.h5,243.98322,0.1786589488081281,0.359546209456819,100.046,50.240187573270816,4.539056271981242,6.108638921453693,-6.534806565064479
Country,TRAGKFX128F9308791.h5,141.92281,6.294046099290781,0.255947695035461,100.398,38.224760638297866,5.051970744680853,62.16544414893617,-18.91967021276596
RnB,TRAGKHQ12903D0518B.h5,277.62893,5.602898010973937,0.4642529492455419,97.103,39.86054979423868,-51.37991522633745,26.38774897119341,-14.595056790123456
Folk,TRAGKKN12903CE6B5C.h5,279.58812,2.2542812862108925,0.2980213402858246,119.017,40.5704449594438,-32.911432213209736,26.028738122827345,-16.338323290845885
Country,TRAGKLF128F9315B67.h5,141.47873,1.798498948948949,0.4298403903903904,120.546,43.4613027027027,-44.86495135135136,118.79766306306306,-13.539214414414417
Blues,TRAGKLK12903CC4264.h5,263.41832,6.984102135815991,0.364587988316904,109.085,46.613894852135815,13.001041621029572,26.594314348302294,-8.966440306681271
Pop_Rock,TRAGKMU128F429757E.h5,187.27138,7.8170798479087455,0.447342680608365,139.72,52.355716730038026,41.7537205323194,31.03531558935361,-5.106273764258555
Jazz,TRAGKQO128F92F0E10.h5,258.42893,0.5593305335968382,0.3480014822134387,81.492,43.299685770751,-33.30232806324111,32.70760671936759,-14.182422924901187
Rock,TRAGKTN128F933C68B.h5,151.01342,7.637680522088353,0.3278060240963856,131.966,45.89090843373494,63.995918072289165,33.99185542168675,-11.310802409638557
Pop_Rock,TRAGKUI128F92F4698.h5,391.02649,1.6377297154899892,0.4804837548296453,110.897,50.20405057955743,45.7954425711275,8.425250790305585,-7.944604847207588
Punk,TRAGKXX128F424F3B5.h5,140.30322,2.4066608187134504,0.344704260651629,123.26,45.068731829573935,47.9908671679198,13.936912280701751,-12.338661654135338
Pop_Rock,TRAGLAE12903CFFEED.h5,364.14649,5.456579124579124,0.4634911014911015,119.827,51.52959379509379,43.62456926406927,17.440037518037517,-5.413588023088023
International,TRAGLCK12903CDD07F.h5,13.5571,5.469961111111112,0.4267777777777778,0.0,12.429799999999998,49.90366666666666,-5.951600000000001,-41.53506666666667
Latin,TRAGLEQ128F934055A.h5,201.50812,7.277560934891487,0.3489983305509182,163.519,41.03780634390651,48.37874624373957,-6.88826878130217,-15.076402337228714
Pop_Rock,TRAGLFE128F428566B.h5,257.2273,2.3339107319485657,0.3433660567095286,105.994,44.029078140455,20.483336300692383,-20.449004945598418,-12.427905044510387
International,TRAGLHT12903CCDB86.h5,287.92118,-0.4103318811438787,0.2422103440571939,87.013,43.28059517426273,-40.76167426273458,24.481351206434315,-14.002616621983917
Folk,TRAGLRX128F932A5A3.h5,172.38159,2.689783703703704,0.3677271604938272,193.578,42.68585777777778,31.03791555555556,-21.404517037037035,-13.309786666666666
Rap,TRAGLSU128F145FFB2.h5,235.04934,0.6762652210884356,0.3275258503401361,90.507,42.78433979591836,-15.327222448979592,-19.142860204081632,-12.169514285714286
Pop_Rock,TRAGLTB128F9360F00.h5,597.41995,-4.736325455580866,0.3249205580865603,73.894,39.84653758542141,-1.9173382687927103,-42.455005694760814,-17.074694191343962
Jazz,TRAGLUL128F426F94C.h5,283.92444,-0.1286927031509122,0.2998301824212272,167.307,37.56472338308458,-69.59487860696518,9.132000995024876,-18.33860895522388
RnB,TRAGLUU12903D024F2.h5,301.87057,6.9519475885826765,0.352104904855643,113.09,47.55108661417322,14.005885826771651,12.475781496062996,-8.77166338582677
Rap,TRAGLXF128E078703E.h5,324.07465,-6.137627862027951,0.352135593220339,160.02,39.57307939339875,-12.306066012488849,-63.8812640499554,-15.152107047279218
New Age,TRAGLXV128F42601B8.h5,338.75546,-5.88925917168243,0.416920249355116,94.849,42.01551762682716,-15.533696474634564,-31.400955288048152,-14.261058469475495
Latin_Rock,TRAGMXK128F9305A50.h5,181.18485,7.5025417339795375,0.3492730210016154,121.764,45.87651373182552,20.288074313408725,24.244166397415185,-10.058856219709208
Rap_RnB,TRAGMXM128F934AA30.h5,134.03383,15.337695138888892,0.3054223958333333,117.464,43.6466875,80.02993749999999,15.342741666666669,-10.983204166666669
Blues,TRAGNAX128F9313AE8.h5,254.35383,3.1500775827280068,0.2986798829701372,168.36,47.45728934624698,-26.646188861985472,27.722934624697334,-9.041205811138015
Pop_Rock,TRAGNBQ128F149CB93.h5,203.91138,7.692783457249069,0.3802622366790582,140.878,53.157767657992565,41.01080297397769,29.700481412639405,-4.351849442379183
Pop_Rock,TRAGNGY12903C9CD76.h5,176.43057,5.589957095709572,0.3839522827282728,140.111,50.62182508250825,33.559744224422445,12.074965346534652,-5.562935643564357
Pop_Rock,TRAGNOH128F42A87FF.h5,184.5024,5.251087219935986,0.3994410150891632,169.943,48.79795061728396,1.0576666666666663,22.91100548696845,-8.334537722908093
Electronic,TRAGNOK12903CE7FF6.h5,433.71057,13.79556116682585,0.5096016396052213,140.013,52.83404680038205,106.95485577841453,0.4487803247373452,-4.07304441260745
Pop_Rock,TRAGNQK12903CCB987.h5,260.33587,10.1658384375,0.3765639583333333,136.749,50.0477825,32.452945,28.20759875,-6.534401249999999
Pop_Rock,TRAGNUI128F1471068.h5,204.14649,10.608586395101172,0.4013197550585729,114.902,50.972277955271565,68.89983706070288,38.60308626198083,-6.136268370607029
International,TRAGONI128F4292FAE.h5,268.30322,8.78347177128427,0.3074702380952381,119.663,40.47120021645021,34.50658874458875,34.596678571428576,-16.176468614718615
Rock,TRAGOVG128F42A963D.h5,231.73179,3.921908068783069,0.3725135582010582,110.071,47.85929232804233,-1.5525846560846557,19.161572751322755,-8.975
Pop_Rock,TRAGPAF128EF34542A.h5,175.80363,9.073726804123712,0.3875512027491409,93.061,49.62817113402062,60.14470927835052,12.95818762886598,-7.485645360824741
Pop_Rock,TRAGPEA128F422B47E.h5,51.01669,0.352916666666666,0.3237446483180428,78.16,33.144605504587155,-171.8238440366973,86.95859633027524,-23.0574128440367
Folk,TRAGPNN128F4230758.h5,199.94077,-10.027828785446763,0.320565543071161,117.214,33.52703049759229,-87.19351043338683,-6.292163723916534,-22.04761476725521
Pop_Rock,TRAGQBY128F42635B7.h5,280.81587,-0.4993488107729975,0.3137134487583071,108.047,37.15481322140608,-1.2084648478488986,-46.20690241343127,-16.910549842602308
Pop_Rock,TRAGQCY128F147B630.h5,118.38649,12.937699300699304,0.3712995337995338,173.581,45.884904428904434,18.922699300699303,60.57563636363636,-11.453016317016315
Pop_Rock,TRAGQDM128F92E8E51.h5,367.01995,4.417734447337963,0.3142578125,85.005,46.07651909722222,-25.766934027777776,37.703953125,-10.963516493055556
Electronic,TRAGQLG128F9351109.h5,296.33261,12.190040867306154,0.431984412470024,118.203,44.180670263788976,-17.577585131894487,67.62233153477219,-10.877109112709832
Jazz,TRAGQQK128F42561AB.h5,309.52444,-11.05237073125464,0.2698509651076466,84.853,33.57856681514477,-34.707829621380846,-55.36904899777283,-22.55848886414254
Rap,TRAGQVO128F145C0AF.h5,84.63628,4.394976825842697,0.3592116104868914,166.092,29.82963483146067,37.15524719101124,-72.25449438202247,-24.12015168539326
Electronic,TRAGRBP128F422B80A.h5,519.8624,10.205004752304148,0.2659172907066052,142.158,32.8725034562212,-90.82281221198156,79.15600057603687,-24.55783064516129
Pop_Rock,TRAGRHF128F4295A42.h5,234.1873,-4.2849559187716695,0.2726535413571074,113.571,41.39720802377415,-32.319411589895985,-16.350796433878156,-15.109796433878158
Pop_Rock,TRAGROY128F92D2C53.h5,230.37342,1.3864530895691614,0.2723561507936508,139.841,40.35075680272109,-2.6858826530612228,10.312552721088435,-16.06000170068027
Pop_Rock,TRAGRRP12903CD2911.h5,316.21179,2.3722614379084965,0.3326631263616558,110.441,47.05154820261438,-7.222323529411763,5.524668300653596,-9.414434640522876
Pop_Rock,TRAGSGF128E0780CA7.h5,274.41587,1.1327938655841223,0.3382990527740189,134.027,47.22849255751015,-50.36903112313938,70.30433694181326,-10.026975642760489
Pop_Rock,TRAGSJQ128F149EF8D.h5,171.59791,6.682991994177584,0.4885487627365357,93.458,52.874399563318775,32.75703056768559,34.534220524017464,-4.874176855895196
Rock,TRAGSKH12903CCCAA9.h5,165.51138,4.830730192719487,0.4034370092790863,120.153,53.22942398286938,6.454441113490365,52.21181798715203,-4.474464668094218
Reggae,TRAGSOA128E078F934.h5,185.5473,3.664170929241262,0.3645269607843137,122.376,31.072468030690533,35.84865728900255,-6.0725166240409205,-23.30938235294117
Pop_Rock,TRAGSQU128F145693D.h5,199.31383,11.017931292189006,0.469472918675667,116.04,49.43497396335583,27.26284474445516,18.733983606557377,-5.543191899710704
New Age_Folk,TRAGSWL12903CF67CB.h5,261.95546,-1.1137937475803332,0.2385962059620596,106.009,42.39680720092915,-81.7631231126597,34.09359465737514,-13.685317073170731
Pop_Rock,TRAGSZA128F146A11A.h5,253.12608,-1.3775040675844803,0.3751360033375052,116.36,44.74831789737172,-36.44586608260326,13.981314142678352,-12.332255319148937
RnB,TRAGTDM12903CE2E9D.h5,180.87138,1.8603679114799447,0.2839508990318118,103.172,43.8617489626556,24.177827800829878,-2.3261701244813278,-13.496665975103737
Pop_Rock,TRAGTFI12903CA06E7.h5,202.91873,8.627392421602787,0.4842772938443671,116.064,50.31642334494774,79.15702961672473,10.282174216027872,-7.256195121951221
Reggae,TRAGTGA12903D0EE38.h5,242.38975,16.221797174840084,0.339475302061123,151.537,45.90256076759061,52.63582302771855,55.96086993603412,-10.13888592750533
Pop_Rock,TRAGTLG128F93243AC.h5,319.37261,15.618942892824704,0.3703518392370571,151.956,44.94320027247956,69.85077316076294,47.0440946866485,-10.445019073569483
Electronic,TRAGTNK128F14732E1.h5,265.84771,5.53496217376941,0.2905130492236538,155.996,41.79325867195243,40.98556590683845,-28.22086025768087,-13.202434093161546
Folk,TRAGTPQ128F42920A5.h5,272.5873,-3.999798421962818,0.3141994163424124,149.619,41.12338521400778,-84.15900518806744,14.666613488975356,-15.832385214007784
Rap,TRAGTUF128F42297F1.h5,182.22975,1.5353490961199296,0.3733629850088183,100.032,38.83792592592593,-16.66578439153439,-33.6800873015873,-15.19797222222222
Rock,TRAGTUL12903CC81E8.h5,198.66077,11.79803244374673,0.5032514390371533,139.872,47.70897174254317,90.47650392464678,11.661656200941914,-9.434554160125588
Pop_Rock,TRAGTXE128F4229231.h5,236.042,6.5664262034514085,0.4039542461398729,110.177,51.11818528610353,29.06270163487738,32.933878746594004,-6.270674386920981
Country,TRAGUAA128F4291AB1.h5,135.07873,-4.017814290364584,0.3148704427083333,118.472,34.674060546875005,-153.81950390625002,49.285556640625,-20.780484375
Rock,TRAGUJK128F42A75C3.h5,248.55465,8.766110597826087,0.436271286231884,115.254,47.704983695652174,43.408136956521744,1.5401869565217394,-8.579148913043479
Pop_Rock,TRAGUMU128F92F6963.h5,182.25587,11.45469257340242,0.4241224812895797,84.59,53.16583074265976,35.21242659758204,50.8669689119171,-4.1883333333333335
RnB,TRAGURD12903CF497F.h5,227.47383,0.4937613392377885,0.3897689881910895,109.963,43.33669565217392,-25.890240740740737,-25.213700483091788,-11.944532206119163
Rap,TRAGVAO128F4289B5D.h5,298.00444,1.7966622189276011,0.3850374969112923,87.747,43.05832690882135,53.93543291326909,-65.04077168272795,-11.23796219421794
Rap,TRAGVCD128F42A4C01.h5,327.6273,4.699778496889424,0.3727445314067831,107.32,44.94010957254666,-23.582422636965685,-3.432291390728477,-10.472299819385912
RnB,TRAGVJG128F93386C6.h5,290.82077,3.3299352057842047,0.2904059139784946,145.607,45.24400889877642,11.904855394883205,2.6347764182424918,-10.550315906562847
New Age,TRAGVJI128F9331513.h5,217.49506,-1.4393931955211026,0.2464711455641688,86.39,26.25815245478036,-102.7973953488372,31.88801033591731,-30.33794315245478
Rock,TRAGVKL128F427E896.h5,232.35873,-5.86043962962963,0.2420688888888888,138.291,40.91658222222223,-136.13476740740742,64.59035703703702,-16.541045925925925
Pop_Rock,TRAGVRD12903D09FED.h5,240.92689,6.881121268656717,0.443092247097844,129.824,51.2983868159204,63.78662064676617,1.784388059701493,-5.175424129353234
RnB,TRAGVRL128F4264526.h5,328.56771,1.634025441628264,0.2568130760368664,81.947,40.38252880184332,3.599263824884793,-5.811094470046082,-16.140271889400925
RnB,TRAGVTG128F92FE9E2.h5,167.18322,-10.774426190476191,0.346806994047619,87.758,36.18575357142857,-158.3198267857143,51.88985,-20.4181
Electronic,TRAGWDA128F1473193.h5,181.65506,0.3656851318944845,0.3136826139088729,116.024,41.64962589928057,5.4523309352518,-35.87143165467626,-12.371089208633093
Pop_Rock,TRAGWKV128F92C316A.h5,224.93995,-0.1936068022088357,0.2769462851405622,118.055,46.72766566265061,14.805581325301205,-11.52984939759036,-9.72137951807229
Pop_Rock,TRAGWMO12903CFD994.h5,159.4771,6.666527389277388,0.4413817016317016,112.421,47.998223776223774,43.09632167832168,24.531774475524475,-8.33359090909091
RnB,TRAGWOU12903CE3BF1.h5,376.68526,-0.723681865828092,0.2822578616352201,76.385,40.32900539083558,-25.298808625336928,2.023175202156334,-16.13054357592093
Pop_Rock,TRAGWTT128F148CF2C.h5,332.93016,1.7604514547754584,0.2531343295382669,119.461,44.3499724857685,12.915591081593927,-5.303942125237191,-11.805777988614802
Pop_Rock,TRAGXAI128F4279B2B.h5,232.61995,0.1026584000000002,0.2822221333333333,97.342,36.7419984,-56.9630816,42.217212800000006,-20.267736000000003
Pop_Rock,TRAGXBL128F149EBA2.h5,186.69669,12.493228242501058,0.4309014575411913,89.091,50.18431051964512,31.34429657794677,39.99568694550064,-5.944433460076045
Rock,TRAGXBP128F42311F4.h5,379.37587,8.897497664915353,0.3997374002724265,84.009,46.45346818447169,-10.6045137186223,-27.003516053706957,-6.136288966725044
Blues,TRAGXNT12903CEB1B9.h5,264.59383,-2.2457514840182653,0.2816026255707762,76.415,45.63416438356165,-11.52600821917808,-11.949172602739724,-10.220849315068492
Country,TRAGXUZ128F9311745.h5,80.03873,1.2555657093124457,0.3921701479547432,196.303,39.41865796344648,-54.34904699738903,12.797274151436032,-15.343138381201046
Rock,TRAGYDZ12903D0957F.h5,283.66322,-1.3782561728395062,0.2793909465020576,125.994,45.32471056241427,-8.900798353909465,2.926836762688613,-11.66527572016461
Pop_Rock,TRAGYJM128EF3466D2.h5,220.70812,8.484883647798743,0.4593209119496855,253.357,52.010271698113215,22.92010566037736,40.37814339622641,-5.30602641509434
Latin,TRAGYKT128F92F5D8A.h5,162.55955,5.911887876157407,0.321281105324074,84.283,47.58906423611111,-2.5391927083333337,5.0718125,-8.253505208333333
Pop_Rock,TRAGYLX128F427C5EC.h5,181.49832,0.7400356880058867,0.2868434510669609,126.179,50.33512803532009,-0.6631876379690944,-3.479174392935982,-6.849205298013244
Blues,TRAGYPG128F9326C28.h5,198.84363,0.3697866182014001,0.3072139203015617,79.905,45.36695315024232,-53.1026817447496,60.7827915993538,-11.138927302100162
Electronic,TRAGYXF12903CC55B2.h5,307.722,5.333292164476305,0.4666334627638391,137.963,44.199142771804055,47.992571684587816,-48.61570609318997,-10.70573357228196
Pop_Rock,TRAGYXL128F92F9FCB.h5,237.60934,3.3439868692070034,0.4513329042224511,103.218,48.106976313079294,43.57555509783728,8.705592173017509,-7.990272914521112
Pop_Rock,TRAGZDU128F93070B1.h5,224.54812,-0.2105779614325066,0.2785842975206611,90.875,43.14412396694215,12.590115702479338,-7.242039669421486,-14.395829752066115
Reggae,TRAGZIJ12903CE27E4.h5,200.41098,7.525913863404689,0.3459402395514781,135.537,41.74894036697248,28.938099388379204,6.302461773700305,-13.052376146788992
Pop_Rock,TRAGZQD128F428E68B.h5,344.24118,10.71955758865248,0.4874991489361702,125.363,44.46991914893617,104.85936255319147,13.081084255319148,-13.03072255319149
Pop_Rock,TRAGZRF128E0781872.h5,232.12363,6.3882787511230905,0.2582459568733154,187.66,43.15614420485175,62.205892183288405,11.214474393530995,-13.46836253369272
Country,TRAHABN12903CBD3C5.h5,240.90077,4.220298815043792,0.2913257341576507,126.618,46.01206182380216,40.29183771251932,17.94317774343122,-10.990772797527049
Reggae,TRAHBEF128F42416F7.h5,225.25342,9.779896114611462,0.412012601260126,96.006,44.77985868586858,66.75862196219622,-1.1251818181818185,-9.57710891089109
Electronic,TRAHBGV128F92F0790.h5,440.52853,1.4248478207639572,0.3325711720535423,135.053,41.29248677766896,9.402046033300683,-41.099906953966695,-12.85403525954946
Rap,TRAHBNZ128F92FC2A7.h5,214.46485,9.1271651955694,0.4402927483558325,90.983,44.1603831775701,45.30832502596054,6.104390446521288,-11.611239875389408
Pop_Rock,TRAHBOV128F92EF77A.h5,172.30322,5.438319540229885,0.3753164750957855,123.976,50.43138390804597,52.60788505747127,26.839326436781608,-7.234993103448275
Rap,TRAHBQT128F4213403.h5,104.93342,3.8363067514677103,0.3540311480756686,60.017,44.51675929549903,30.760111545988256,-45.52255968688845,-9.68569471624266
Rock_RnB,TRAHBWE128F9349247.h5,127.29424,13.164986995753717,0.3211841825902335,71.597,40.23862738853503,13.63477388535032,64.63999363057324,-15.686748407643313
Rock,TRAHBXB128F42797AE.h5,261.77261,8.100336585912965,0.3704366307761328,114.758,44.99698384925976,44.81886406460296,42.95919919246299,-12.002876177658145
Reggae,TRAHCBD128F9336A3E.h5,169.53424,7.054613583681038,0.364568150208623,163.748,47.70773713490961,12.751027816411682,10.48806675938804,-7.971068150208623
Electronic,TRAHCDJ128F9310F1C.h5,359.36608,6.328602859336019,0.4382267798886969,122.934,46.61365803108808,4.045214738054113,24.60789291882556,-9.57126540011514
Latin,TRAHCHN128F4276D58.h5,222.92853,6.230917880995751,0.4014668336369156,118.056,49.80736976320584,42.2320072859745,-6.803980874316939,-6.712525500910747
Latin,TRAHCNT128EF360EFD.h5,150.12526,11.078819618366133,0.2853141025641025,109.518,43.35642397137746,-31.41116457960644,71.10091592128802,-12.5367656529517
Jazz,TRAHCQZ12903CFF0B9.h5,290.37669,-0.3686707680835196,0.3981813323390504,93.041,46.50072334079046,-17.134926174496645,-11.11299552572707,-9.185605518269949
Country,TRAHCRI128F4255C6E.h5,254.58893,6.873750843644545,0.3375615860517435,142.479,36.389624296962886,-36.640118110236216,60.03533858267716,-19.12082227221597
Rock_Metal,TRAHCTH128F9330B4A.h5,520.88118,5.216412241054614,0.4233385593220339,141.746,50.18463107344633,53.96712711864407,4.029371186440677,-7.164513559322034
