filename,genre,duration,spectral_centroid_mean,spectral_rolloff_mean,tempo,mfcc1,mfcc2,mfcc3,loudness_mean,key,mode,time_signature,chroma_mean
TRAEHXW128F146F3C5.h5,country,188.96934,0.005248313570255486,2.009152714061261e-05,0.6374264911789416,0.974449838859477,0.48057007185250433,0.3416483305732925,0.6137995654676046,0.0,1.0,4.0,"[0.5736442307692305, 0.24410989010989012, 0.31571565934065954, 0.19396978021977995, 0.3103118131868132, 0.32386263736263754, 0.2546497252747251, 0.46114010989010995, 0.20871565934065892, 0.2467390109890108, 0.334940934065934, 0.5096620879120879]"
TRAEGUL128E078B0C1.h5,country,211.40853,0.005866920635759462,8.865528318301661e-06,0.3115579751923172,0.972577207887358,0.5076084207381136,0.47488917570075945,0.5677207266187916,10.0,0.0,4.0,"[0.22673608617594274, 0.2609084380610414, 0.09296050269299816, 0.22403231597845616, 0.1245906642728906, 0.31304667863554764, 0.2418671454219032, 0.13512387791741487, 0.41437163375224423, 0.19334111310592464, 0.4330215439856377, 0.14848833034111317]"
TRBGPWE128F421CCB4.h5,country,277.55057,0.005544002213196863,1.3759569090548762e-05,0.2511036618511868,0.9798249389990984,0.4883757126805584,0.4156952334861197,0.6799657735370898,0.0,1.0,4.0,"[0.5514863582443656, 0.32686832740213484, 0.25274021352313153, 0.14911506524317933, 0.2814792408066425, 0.3093890865954921, 0.2281103202846976, 0.47322894424673817, 0.18327995255041502, 0.19956346381969164, 0.12474851720047468, 0.23809964412811413]"
TRAEBKD12903D00D5C.h5,country,183.53587,0.006629956488084732,2.262936495985892e-05,0.6352974121600475,0.9898701278502068,0.5320081164793327,0.5353023386892297,0.7997785094284897,0.0,1.0,4.0,"[0.4653134796238242, 0.3262539184952976, 0.43635423197492146, 0.19988871473354242, 0.4271097178683392, 0.36266771159874656, 0.3273761755485892, 0.5068683385579941, 0.24013793103448267, 0.4175376175548587, 0.2109780564263322, 0.32124294670846393]"
TRADRHX12903CCD1DF.h5,country,196.62322,0.00662721462884831,2.395273281283473e-05,0.3130899237320244,0.9701814651340458,0.5031830439455983,0.4102033118705555,0.5757735480880071,11.0,0.0,3.0,"[0.3679876923076925, 0.34966615384615374, 0.42884769230769254, 0.265306153846154, 0.5864738461538466, 0.20984769230769218, 0.40046615384615375, 0.3227600000000002, 0.22497999999999968, 0.47003538461538413, 0.2297676923076925, 0.5233938461538461]"
TRADQHV128F92CD663.h5,country,192.46975,0.004927278631304776,1.535654532682415e-05,0.4201410051559129,0.9796844220941892,0.4792370720120561,0.3593976951178355,0.6836924437511505,1.0,1.0,4.0,"[0.3592646566164152, 0.5831842546063657, 0.206242881072027, 0.29115242881072034, 0.17251591289782267, 0.33264321608040176, 0.3161876046901176, 0.2008140703517588, 0.45499162479061994, 0.185785594639866, 0.19973869346733694, 0.18188274706867683]"
TRBGSCJ128F92F6D47.h5,country,151.71873,0.007152630524790775,1.8091625862575666e-05,0.3681700627604725,0.9831431299512451,0.5094806817661649,0.548176850685679,0.7170661160645002,0.0,1.0,4.0,"[0.5077785388127851, 0.3110753424657532, 0.3248881278538811, 0.23442694063926967, 0.33284703196347015, 0.2918127853881277, 0.2898835616438358, 0.38360730593607334, 0.23492694063926944, 0.29756621004566186, 0.2093127853881277, 0.35108447488584477]"
TRADPPX128E078B0BC.h5,country,198.76526,0.006570575935034478,1.3964703526230718e-05,0.3492142586522148,0.977238552783268,0.5427586145196961,0.4881635413961882,0.6446104890661377,10.0,1.0,4.0,"[0.3399840989399291, 0.22449823321554785, 0.2569151943462899, 0.42327915194346305, 0.18597349823321574, 0.37711484098939946, 0.21169964664310947, 0.3071007067137807, 0.21547173144876341, 0.22243992932862186, 0.39941872791519445, 0.1755742049469966]"
TRADNRG128F4295A0E.h5,country,232.64608,0.004385833763032173,1.1686684174900276e-05,0.2251181906534667,0.9609829589739909,0.42608307178732385,0.3744350383729033,0.41082235153644975,2.0,1.0,3.0,"[0.1553781869688386, 0.27882861189801694, 0.353148725212464, 0.1802209631728048, 0.35010056657223826, 0.18044475920679923, 0.219046742209632, 0.2633342776203966, 0.2555212464589235, 0.5023937677053821, 0.19698583569405106, 0.1668541076487254]"
TRADNRG128F426F18C.h5,country,184.65914,0.005078851762500145,1.722600209064592e-05,0.41166175235145863,0.9730970995649475,0.4849290921057893,0.3670058657719727,0.5973321674473915,0.0,1.0,1.0,"[0.4857734375000004, 0.27673906249999997, 0.33935000000000004, 0.18861562500000006, 0.33488124999999963, 0.2707999999999998, 0.19335156250000007, 0.40611093750000055, 0.251803125, 0.4181687500000001, 0.22371406249999995, 0.2897640624999997]"
TRADGIX128F9315B2D.h5,country,176.56118,0.007979041043969338,2.3866779000391826e-05,0.8373828388818425,0.9899581780461373,0.47997967135524283,0.5678401618144964,0.8198869986373756,7.0,1.0,4.0,"[0.36984687868080085, 0.5520129564193168, 0.5565359246171967, 0.18818727915194358, 0.2601849234393401, 0.26055359246171944, 0.42876560659599494, 0.5456690223792691, 0.2973604240282685, 0.3847126030624262, 0.2961554770318021, 0.23059717314487652]"
TRACTMI128F931B412.h5,country,158.98077,0.00839889590063356,2.4898684207717045e-05,0.4968908033669923,0.9833596608236662,0.4999917141173954,0.5944337401407849,0.7192972820272662,2.0,1.0,1.0,"[0.3020441558441562, 0.5501000000000003, 0.6380532467532468, 0.19832207792207782, 0.33445194805194817, 0.22069090909090916, 0.4420467532467531, 0.38504025974026, 0.3679532467532469, 0.564079220779221, 0.19338831168831166, 0.2818649350649349]"
TRACTHF128F4295A22.h5,country,259.68281,0.0057617093616276135,1.1503409619002767e-05,0.5003953415586342,0.9642209627206763,0.48005679024087916,0.437348726171304,0.4534510346681918,2.0,1.0,4.0,"[0.1537668789808918, 0.2938713375796179, 0.41546751592356645, 0.18363439490445865, 0.3277821656050957, 0.1609235668789808, 0.18796305732484092, 0.1446929936305734, 0.23778216560509557, 0.5860777070063694, 0.2125668789808917, 0.17864458598726116]"
TRACOBC128F4266853.h5,country,295.3922,0.006957046743899393,1.2519041891221794e-05,0.22306323817681653,0.9821267464363806,0.5511334907917279,0.5397692751745353,0.6965292708484417,10.0,1.0,5.0,"[0.3788835078534029, 0.1860143979057591, 0.2629227748691099, 0.31966492146596825, 0.1849620418848168, 0.40827617801047134, 0.17192015706806285, 0.2678691099476442, 0.20975523560209447, 0.24009031413612558, 0.40824345549738195, 0.15032984293193724]"
TRACMAD128F429742B.h5,country,66.42893,0.007185015355432352,2.6261113310204276e-05,0.6841468034987729,0.9654011135714224,0.5117119018936046,0.4245678162161956,0.5664364208110069,8.0,1.0,4.0,"[0.4712368421052631, 0.4775037593984962, 0.3953421052631581, 0.37729699248120324, 0.3555676691729326, 0.31463909774436094, 0.33607518796992486, 0.3535827067669172, 0.37189473684210544, 0.359327067669173, 0.38443233082706796, 0.42300751879699233]"
TRACLRS12903CE9386.h5,country,159.60771,0.0056986519784374525,1.4858621498462089e-05,0.3508738695702308,0.9698775195678854,0.5195669512839922,0.4363866183830375,0.5321805753232369,9.0,1.0,4.0,"[0.22559274193548368, 0.4389637096774196, 0.29187499999999994, 0.20805241935483865, 0.39119556451612864, 0.19403830645161285, 0.28942540322580634, 0.16115322580645153, 0.3194717741935484, 0.3924455645161288, 0.18940725806451617, 0.33093346774193594]"
TRACJWY12903CB7DBF.h5,country,194.37669,0.005943541112054862,1.5930458043978646e-05,0.2257112029914178,0.9759525076417226,0.4654263444267731,0.4896966746112385,0.6361910052378881,2.0,1.0,4.0,"[0.20278342749529196, 0.31156685499058395, 0.40998305084745745, 0.227960451977401, 0.4031468926553675, 0.2247740112994349, 0.3426214689265537, 0.26409416195856883, 0.2818455743879473, 0.3651525423728814, 0.18187005649717508, 0.32836723163841797]"
TRACJKR12903D02C75.h5,country,112.95302,0.007100939296331242,2.7372132575061763e-05,0.4037466848963053,0.988348431294928,0.5293042238322659,0.5440965281018153,0.7752852161899138,4.0,1.0,4.0,"[0.39319743589743594, 0.45386923076923086, 0.30512820512820493, 0.3570358974358972, 0.3896641025641028, 0.3521692307692306, 0.5533230769230771, 0.3322153846153846, 0.41596666666666654, 0.3523153846153843, 0.30942564102564113, 0.5212871794871794]"
TRACISV12903D13877.h5,country,138.4224,0.00796747607865832,3.0439134192960168e-05,0.749299915989919,0.9883840589417746,0.5396283339850548,0.5836057873897976,0.814225265531278,9.0,0.0,4.0,"[0.5738241758241759, 0.609571428571428, 0.32386538461538456, 0.3576263736263735, 0.505304945054945, 0.3245700549450548, 0.358962912087912, 0.3089615384615388, 0.3941524725274721, 0.4654107142857143, 0.4260247252747251, 0.406692307692307]"
TRBGKZD12903D13D23.h5,country,128.26077,0.007082922395512623,1.755565511057255e-05,0.32661801769153476,0.9885879165898359,0.5626808693229862,0.5401512754013524,0.8005771520871154,3.0,1.0,1.0,"[0.2596622340425531, 0.1741515957446808, 0.3099946808510637, 0.44515159574468094, 0.2341436170212764, 0.5023377659574471, 0.279063829787234, 0.3035771276595746, 0.33720478723404246, 0.21903457446808502, 0.3640239361702126, 0.2850531914893613]"
TRALTZZ12903CB7DD0.h5,country,183.06567,0.0057805298423846616,1.549024273087559e-05,0.4863277710972377,0.9645471990774195,0.4735558102871585,0.4477959710986106,0.47796903161766624,7.0,0.0,4.0,"[0.46043999999999985, 0.4005028571428576, 0.4111733333333334, 0.21905714285714276, 0.22773142857142836, 0.2202857142857144, 0.24143238095238093, 0.35119619047619, 0.25237142857142836, 0.30545714285714276, 0.17294666666666678, 0.23573142857142865]"
TRALVKP128F42AD00C.h5,country,140.69506,0.006375152160576603,1.3728761772264085e-05,0.3280511308415833,0.9773033123300707,0.5248320814101655,0.5420486903140544,0.622063672931007,0.0,1.0,5.0,"[0.510422053231939, 0.2832053231939164, 0.3302357414448674, 0.15831558935361228, 0.3200988593155894, 0.28980228136882114, 0.2147262357414449, 0.3563079847908747, 0.17051711026615973, 0.2530912547528515, 0.15421292775665396, 0.2739657794676805]"
TRALZBP128F4263E1A.h5,country,217.15546,0.005585413697805424,1.234018297801916e-05,0.445117531750869,0.9798765588185072,0.5284814578582131,0.45933017703466145,0.6724825287864435,2.0,1.0,4.0,"[0.1942208000000002, 0.3542159999999999, 0.4740512000000002, 0.19695520000000016, 0.29490080000000013, 0.17196159999999983, 0.2776127999999999, 0.21109600000000014, 0.18480160000000007, 0.3856495999999997, 0.1577488000000003, 0.2670928000000003]"
country.00031.h5,country,30.01333333333333,0.466196617503147,0.47183587107839153,0.38029859299586544,0.6944276308902457,0.7979136584933892,0.3808449496266609,0.9930686383788949,0.0,1.0,4.0,"[0.6528936624526978, 0.2208210825920105, 0.29423660039901733, 0.2040850818157196, 0.2689152956008911, 0.48828381299972534, 0.24062277376651764, 0.5168479084968567, 0.2172815501689911, 0.30077633261680603, 0.32373297214508057, 0.2847229242324829]"
country.00032.h5,country,30.01333333333333,0.41467835952985754,0.46278414022977565,0.32691458324410694,0.5174634627524828,0.78339415512224,0.4663510819534453,0.9921281665686038,11.0,0.0,4.0,"[0.09876054525375366, 0.14189015328884125, 0.09410300850868225, 0.20558039844036102, 0.5126832723617554, 0.1277751624584198, 0.23542383313179016, 0.137150838971138, 0.2065839171409607, 0.3298778235912323, 0.22018718719482422, 0.6216139793395996]"
country.00033.h5,country,30.01333333333333,0.556607314777818,0.5663699870841421,0.29768048268733427,0.6898333216766552,0.7407884810277975,0.42605611670556104,0.9931572686980074,11.0,1.0,4.0,"[0.31659549474716187, 0.4745911955833435, 0.43157148361206055, 0.5583954453468323, 0.5604854822158813, 0.35021138191223145, 0.581742525100708, 0.360580176115036, 0.43756189942359924, 0.3448728024959564, 0.3242032527923584, 0.6778922080993652]"
country.00034.h5,country,30.01333333333333,0.5919229664918292,0.6263812449598541,0.47770099671372335,0.6559134435424849,0.7514417511521603,0.4168459078404515,0.9925419409566627,9.0,1.0,4.0,"[0.6170093417167664, 0.5479041934013367, 0.6304513216018677, 0.373058021068573, 0.5024596452713013, 0.4591025412082672, 0.5311743021011353, 0.5158166289329529, 0.4680231511592865, 0.7366070747375488, 0.6046038866043091, 0.710360586643219]"
country.00035.h5,country,30.01333333333333,0.5263989589883572,0.5278543109681932,0.32691458324410694,0.7110022543439357,0.7779895710762434,0.4248159413698493,0.993048369994154,5.0,1.0,4.0,"[0.6624158620834351, 0.41402554512023926, 0.4695366621017456, 0.4737131893634796, 0.5314521193504333, 0.6894342303276062, 0.44273942708969116, 0.5725802779197693, 0.45611920952796936, 0.5728839635848999, 0.5993943810462952, 0.45164617896080017]"
country.00036.h5,country,30.01333333333333,0.4156999323790833,0.42032074645123735,0.38029859299586544,0.34996971754137407,0.7834061825754699,0.4124064499775153,0.9912470667083605,1.0,0.0,3.0,"[0.23465031385421753, 0.8181688785552979, 0.19114308059215546, 0.2719196081161499, 0.16376756131649017, 0.3070494532585144, 0.1892808973789215, 0.28535035252571106, 0.6251767873764038, 0.20140844583511353, 0.2239389270544052, 0.15329228341579437]"
country.00037.h5,country,30.01333333333333,0.46966439999036974,0.4877898705577818,0.32691458324410694,0.623677113443677,0.8000646051537452,0.4486536798760772,0.9923975691772927,3.0,1.0,3.0,"[0.347612589597702, 0.4685487747192383, 0.2631445825099945, 0.5417414307594299, 0.2528020143508911, 0.406362384557724, 0.36608994007110596, 0.2672617435455322, 0.44658809900283813, 0.28906145691871643, 0.4057992398738861, 0.24300554394721985]"
country.00038.h5,country,30.01333333333333,0.6469676848003942,0.7197859337198905,0.543590858055908,0.7148857449734479,0.7298849608140369,0.47225640784591016,0.9928373909156029,0.0,1.0,4.0,"[0.6126569509506226, 0.4791034162044525, 0.5656017065048218, 0.42073988914489746, 0.561137318611145, 0.42517542839050293, 0.45893236994743347, 0.6022205352783203, 0.37013062834739685, 0.41385143995285034, 0.33755236864089966, 0.6076511740684509]"
country.00039.h5,country,30.01333333333333,0.8486955010326944,0.857612521788204,0.4243615851549246,0.7615721310600151,0.6437845489167177,0.4828791434197085,0.9929642768010438,1.0,1.0,4.0,"[0.630232572555542, 0.842804491519928, 0.5847310423851013, 0.5813411474227905, 0.7150782942771912, 0.525859534740448, 0.6445266008377075, 0.5024183988571167, 0.5483815670013428, 0.6696199178695679, 0.44739025831222534, 0.5218845009803772]"
country.00040.h5,country,30.01333333333333,0.5550469287276042,0.5811302673675525,0.5088156534666514,0.7399012135427501,0.7552344292750761,0.430475532360166,0.9932601331589659,2.0,1.0,3.0,"[0.5322115421295166, 0.5542190074920654, 0.7296774387359619, 0.4426024556159973, 0.6522694826126099, 0.47158023715019226, 0.5768408179283142, 0.6155702471733093, 0.36850401759147644, 0.5460139513015747, 0.4434162974357605, 0.6206904649734497]"
country.00041.h5,country,30.01333333333333,0.5963769160680626,0.6693081165291145,0.44969780564844264,0.7254859549432204,0.7482156628594298,0.4881430821297493,0.993358579285675,9.0,1.0,4.0,"[0.41143789887428284, 0.31092706322669983, 0.3964805006980896, 0.3005307614803314, 0.4978020191192627, 0.20166154205799103, 0.2356586456298828, 0.3000374138355255, 0.2738502025604248, 0.6456241011619568, 0.2619328796863556, 0.3587685525417328]"
country.00030.h5,country,30.01333333333333,0.2841640038648416,0.2780992758125157,0.5827129632497078,0.45296059980521564,0.8527317868597459,0.5856529884794555,0.9925734327927569,2.0,0.0,3.0,"[0.07314405590295792, 0.1363161951303482, 0.5966724157333374, 0.1131468266248703, 0.25875577330589294, 0.11573939025402069, 0.3117145895957947, 0.4372732639312744, 0.1785753071308136, 0.5529378056526184, 0.11809821426868439, 0.19169294834136963]"
country.00042.h5,country,30.01333333333333,0.5412049200580992,0.6213386449800516,0.3432856795756668,0.7425045621104325,0.7524564056453599,0.47063002488200084,0.9934624246131019,9.0,1.0,3.0,"[0.45527616143226624, 0.4538872539997101, 0.5300003886222839, 0.3692912459373474, 0.6518616676330566, 0.4092423617839813, 0.4520922601222992, 0.4935853183269501, 0.4686858355998993, 0.7253717184066772, 0.36957848072052, 0.46715644001960754]"
country.00044.h5,country,30.01333333333333,0.3937407024127844,0.38713170639387723,0.24009816339137172,0.6412366693134772,0.8337323502359215,0.43516462335551837,0.9933685163360234,8.0,1.0,4.0,"[0.17744556069374084, 0.3045802414417267, 0.19797468185424805, 0.29393312335014343, 0.4126373529434204, 0.17567101120948792, 0.3508717715740204, 0.20998317003250122, 0.4400312900543213, 0.3661864697933197, 0.1786273568868637, 0.42654940485954285]"
country.00045.h5,country,30.01333333333333,0.6284749688467329,0.6479209674615907,0.24009816339137172,0.8084850147134331,0.723229898767991,0.3882581101900992,0.9941375182150525,3.0,1.0,3.0,"[0.41585490107536316, 0.4487629532814026, 0.4417550563812256, 0.6827466487884521, 0.5107747316360474, 0.3720242381095886, 0.349235475063324, 0.43438565731048584, 0.6161726117134094, 0.4347774386405945, 0.481819748878479, 0.4148513376712799]"
country.00046.h5,country,30.01333333333333,0.47879558264407845,0.4429505533634508,0.24009816339137172,0.7003150591377083,0.7964809284536534,0.33892889255786673,0.9931269587103021,9.0,1.0,4.0,"[0.2404458075761795, 0.3902217447757721, 0.6119063496589661, 0.36401090025901794, 0.5137437582015991, 0.5002332925796509, 0.4381997585296631, 0.4237992763519287, 0.35464873909950256, 0.6338462829589844, 0.5018802881240845, 0.3143286406993866]"
country.00047.h5,country,30.01333333333333,0.40589530005350827,0.40978070493303564,0.543590858055908,0.6366857539086822,0.8292210919879435,0.3332601360955496,0.9928312428763245,7.0,1.0,3.0,"[0.5137968063354492, 0.27266165614128113, 0.3978573977947235, 0.2788681089878082, 0.5190682411193848, 0.35733532905578613, 0.5362690687179565, 0.7154764533042908, 0.33052241802215576, 0.3119947016239166, 0.2007351815700531, 0.3849702775478363]"
country.00048.h5,country,30.01333333333333,0.4407951758289766,0.4755532892176408,0.40132865744477575,0.6639510308987124,0.8050006319738009,0.48196378132415935,0.9934442771828635,10.0,1.0,4.0,"[0.40667489171028137, 0.4017115831375122, 0.4277821481227875, 0.3572283387184143, 0.46092087030410767, 0.5296619534492493, 0.34349524974823, 0.3418596386909485, 0.3197248876094818, 0.5241298675537109, 0.6475922465324402, 0.37872573733329773]"
country.00049.h5,country,30.01333333333333,0.3646420266086149,0.3464761638735593,0.38029859299586544,0.7280861086726083,0.8675533397033004,0.36508901527373966,0.9940659000234282,2.0,1.0,3.0,"[0.3646460175514221, 0.3243507444858551, 0.597973108291626, 0.2611769735813141, 0.37352412939071655, 0.23159167170524597, 0.31821098923683167, 0.5508774518966675, 0.26175305247306824, 0.37748366594314575, 0.2862129509449005, 0.55600905418396]"
country.00050.h5,country,30.01333333333333,0.4050366662911195,0.44654034718351565,0.40132865744477575,0.6737137650610868,0.8382403278563092,0.40048250618663483,0.9932687620761184,9.0,1.0,4.0,"[0.44958990812301636, 0.29237285256385803, 0.39088451862335205, 0.2888222336769104, 0.421028733253479, 0.42467746138572693, 0.30862534046173096, 0.5016787648200989, 0.2860178053379059, 0.5033519268035889, 0.21278297901153564, 0.2653649151325226]"
country.00051.h5,country,30.01333333333333,0.3541373588439935,0.36498264973663636,0.18366749048709377,0.5722958301419541,0.8383373744547542,0.3858641360422001,0.9928238123809828,4.0,0.0,3.0,"[0.15068937838077545, 0.199936181306839, 0.14693811535835266, 0.21873131394386292, 0.6095929145812988, 0.17216946184635162, 0.2950161397457123, 0.22733187675476074, 0.3814961314201355, 0.3867979943752289, 0.1664193570613861, 0.4729807674884796]"
country.00052.h5,country,30.01333333333333,0.2561512716904465,0.27052817898270765,0.21322641437560744,0.4724535104221888,0.8768450357824797,0.4651624785808855,0.9923378859503683,5.0,1.0,3.0,"[0.4540885388851166, 0.13284264504909515, 0.16670097410678864, 0.12279362231492996, 0.26277995109558105, 0.6516626477241516, 0.1379631757736206, 0.2284570187330246, 0.15344826877117157, 0.2297082245349884, 0.2785159945487976, 0.13329073786735535]"
country.00053.h5,country,30.01333333333333,0.5151885242430916,0.5713243055799975,0.2845755410413956,0.7698404384394786,0.7907466549662311,0.39164051127915744,0.9938326636561242,4.0,1.0,4.0,"[0.4590340852737427, 0.44603022933006287, 0.5355708599090576, 0.43790993094444275, 0.7929875254631042, 0.4534335732460022, 0.49827688932418823, 0.5228891968727112, 0.4752756655216217, 0.7559419274330139, 0.39305004477500916, 0.4095946252346039]"
country.00054.h5,country,30.01333333333333,0.3768522052682618,0.45033357224919773,0.23061401667023576,0.6210979073138293,0.8242435438729824,0.46175025070228587,0.9931499019286404,10.0,1.0,3.0,"[0.23666511476039886, 0.17539216578006744, 0.30245620012283325, 0.5348551869392395, 0.20382115244865417, 0.40835511684417725, 0.19605012238025665, 0.3051162362098694, 0.3554503619670868, 0.19283120334148407, 0.6240308284759521, 0.15655623376369476]"
country.00043.h5,country,30.01333333333333,0.5731378883250895,0.5842796133492293,0.47770099671372335,0.7426614632540001,0.7554874874362896,0.37941525218131067,0.9929326896327589,2.0,1.0,4.0,"[0.5216506123542786, 0.5633792877197266, 0.813601553440094, 0.5195010304450989, 0.5581966638565063, 0.4624433219432831, 0.5682810544967651, 0.6022055745124817, 0.4607484042644501, 0.7520179748535156, 0.4466421902179718, 0.4975294768810272]"
country.00055.h5,country,30.01333333333333,0.4276686140237274,0.4737828616319633,0.44969780564844264,0.7727113300119786,0.8397323909086162,0.3894719991114555,0.9943332230177983,4.0,1.0,4.0,"[0.2906405031681061, 0.48820728063583374, 0.3851180672645569, 0.5913501381874084, 0.6641301512718201, 0.45318740606307983, 0.5181839466094971, 0.37799176573753357, 0.48589852452278137, 0.46605926752090454, 0.3585233986377716, 0.4989316165447235]"
country.00029.h5,country,30.01333333333333,0.2782245071922375,0.2620723481507344,0.2845755410413956,0.6273025467738238,0.9259650502657978,0.3857090367365849,0.9934484051320851,1.0,1.0,4.0,"[0.40417996048927307, 0.5730172991752625, 0.3460914194583893, 0.4807288348674774, 0.37394455075263977, 0.526048481464386, 0.4220760762691498, 0.3414653241634369, 0.48093074560165405, 0.23888711631298065, 0.2865591049194336, 0.22364628314971924]"
country.00027.h5,country,30.01333333333333,0.45690782430351307,0.4503095827155165,0.29768048268733427,0.7433628043667457,0.8044113231159808,0.3546619281690788,0.9934364041071257,9.0,1.0,3.0,"[0.27957233786582947, 0.4083380699157715, 0.43561437726020813, 0.3574044406414032, 0.7269901633262634, 0.3629300892353058, 0.46709153056144714, 0.40029376745224, 0.43299219012260437, 0.7777970433235168, 0.31722497940063477, 0.37863919138908386]"
country.00014.h5,country,30.01333333333333,0.6677953442790175,0.7571472334750968,0.47770099671372335,0.7040768165472517,0.7260453088295833,0.5003068419395555,0.9928777335426188,9.0,1.0,3.0,"[0.4197866916656494, 0.5986382961273193, 0.6381431221961975, 0.5442070960998535, 0.6453183889389038, 0.4631112515926361, 0.4913486838340759, 0.4397343099117279, 0.5354124307632446, 0.7245840430259705, 0.3891221880912781, 0.47139206528663635]"
country.00011.h5,country,30.01333333333333,0.6423144121877228,0.6969421401672402,0.38029859299586544,0.5814963551056664,0.7002722759049311,0.4779385025431051,0.9925475847904266,2.0,1.0,4.0,"[0.2186107486486435, 0.33497223258018494, 0.5618257522583008, 0.2099388986825943, 0.27393898367881775, 0.19568604230880737, 0.2791796624660492, 0.429645299911499, 0.20922811329364777, 0.3182966411113739, 0.2389705777168274, 0.302289217710495]"
country.00010.h5,country,30.01333333333333,0.4232401176032727,0.434362300305557,0.2501750692671356,0.5837264675129903,0.8033032479811468,0.43009991398917025,0.9924587840685245,0.0,1.0,3.0,"[0.5566698908805847, 0.24401503801345825, 0.3700169324874878, 0.27985435724258423, 0.4206185042858124, 0.34490934014320374, 0.2821750044822693, 0.47663354873657227, 0.2416272759437561, 0.29555508494377136, 0.2565072178840637, 0.4180980324745178]"
country.00015.h5,country,30.01333333333333,0.44509185603028373,0.4849322373056692,0.543590858055908,0.7179512581901023,0.815247799479191,0.4274049578241958,0.9931606871413672,3.0,1.0,4.0,"[0.4840359687805176, 0.39812421798706055, 0.34962645173072815, 0.7858449220657349, 0.3368581235408783, 0.49892082810401917, 0.3393133878707886, 0.3696928322315216, 0.5990413427352905, 0.3562343418598175, 0.5325871706008911, 0.40914005041122437]"
country.00009.h5,country,30.081632653061224,0.721179322342993,0.7982201250226222,0.3117561607392888,0.9293099125121179,0.6953901954159943,0.4479366496316419,0.9962353390215917,7.0,1.0,3.0,"[0.37330156564712524, 0.3861371874809265, 0.5212473273277283, 0.3871401846408844, 0.38271868228912354, 0.48979106545448303, 0.4659368395805359, 0.7891775965690613, 0.5733914375305176, 0.482218474149704, 0.47318318486213684, 0.3630353808403015]"
country.00008.h5,country,30.1015873015873,0.5676155319624611,0.6315044912042485,0.19048878061838012,0.8767614065672181,0.7354867233008762,0.4287953263984929,0.9971197498080375,4.0,1.0,3.0,"[0.2495119273662567, 0.2610199451446533, 0.21830300986766815, 0.21671442687511444, 0.5832197666168213, 0.3061465919017792, 0.2462725043296814, 0.20635832846164703, 0.27897366881370544, 0.375187486410141, 0.22494758665561676, 0.4544302225112915]"
country.00016.h5,country,30.01333333333333,0.3256823418003565,0.33196729390312857,0.36102103390053863,0.5633095734310845,0.8785606858733522,0.3882993431954296,0.9925786748027371,5.0,1.0,4.0,"[0.5268335342407227, 0.2991786301136017, 0.2586338222026825, 0.22783802449703217, 0.28675273060798645, 0.6956641674041748, 0.4159121513366699, 0.39680978655815125, 0.24238651990890503, 0.35531479120254517, 0.5389572381973267, 0.32665717601776123]"
country.00007.h5,country,29.98185941043084,0.6556517094578701,0.73752133432552,0.3432856795756668,0.875025268858608,0.7088171748267257,0.4672817584539128,0.9964128181955586,8.0,1.0,4.0,"[0.2897505462169647, 0.4165893793106079, 0.25710463523864746, 0.4083826541900635, 0.2794494032859802, 0.2855188548564911, 0.21874740719795227, 0.2497940957546234, 0.5706177353858948, 0.30813300609588623, 0.32998934388160706, 0.2254180908203125]"
country.00006.h5,country,30.331065759637188,0.635291444379523,0.6940750359133071,0.38029859299586544,0.8710984782892603,0.7230150903617036,0.4500493146962205,0.9957109265373685,5.0,1.0,3.0,"[0.44625595211982727, 0.40885159373283386, 0.5570039749145508, 0.6043797731399536, 0.5505663752555847, 0.6456237435340881, 0.36258193850517273, 0.4226665794849396, 0.3450486660003662, 0.4625987708568573, 0.5520339608192444, 0.3807494342327118]"
country.00005.h5,country,30.24126984126984,0.66186802440909,0.7118945164114658,0.44969780564844264,0.8686780687972467,0.7032118136459089,0.4190769204937148,0.9954729938224967,7.0,1.0,3.0,"[0.5783369541168213, 0.5205711722373962, 0.5270752310752869, 0.4159441292285919, 0.5312531590461731, 0.42808282375335693, 0.5912351012229919, 0.6192828416824341, 0.4284110963344574, 0.42632317543029785, 0.38932985067367554, 0.5845596790313721]"
country.00017.h5,country,30.01333333333333,0.3355848499342166,0.3419949189818985,0.2845755410413956,0.6271690058267558,0.8733607775473179,0.4712243332075216,0.9927857905232474,2.0,1.0,4.0,"[0.3234570026397705, 0.43592116236686707, 0.7098664045333862, 0.38559842109680176, 0.5336086750030518, 0.2832185924053192, 0.4026849865913391, 0.44530099630355835, 0.31255295872688293, 0.5314556956291199, 0.3245694637298584, 0.40653494000434875]"
country.00028.h5,country,30.01333333333333,0.3364933491225328,0.33716918438657467,0.2845755410413956,0.6306240093552986,0.863032275922995,0.40004401752436203,0.9929116034313421,2.0,1.0,3.0,"[0.2383442223072052, 0.34121114015579224, 0.6317322254180908, 0.2543257176876068, 0.39786839485168457, 0.3329664468765259, 0.5066871047019958, 0.4217519760131836, 0.2322024255990982, 0.44921180605888367, 0.22242973744869232, 0.3359431028366089]"
